"Plot.ID","Experiment","Plant.ID","Plant.Num","Comments","Source.Stock","Field","Pedigree","Plot.Name","Row","Range","Plot","Block","Rep"
"24GT1005","24GT","24GT1005_010",NA,"SILK INOC","19MOB_949","CFAR600","Z031E0526","Z031E0526",55,5,"Z031E0526",1,1
"24GT1006","24GT","24GT1006_001",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_002",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_003",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_004",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_005",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_006",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_007",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_008",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_009",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1006","24GT","24GT1006_010",NA,"SILK INOC","19MOB_950","CFAR600","Z031E0507","Z031E0507",56,5,"Z031E0507",1,1
"24GT1007","24GT","24GT1007_001",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_002",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_003",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_004",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_005",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_006",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_007",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_008",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_009",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1007","24GT","24GT1007_010",NA,"SILK INOC","19MOB_958","CFAR600","Z031E0011","Z031E0011",57,5,"Z031E0011",1,1
"24GT1008","24GT","24GT1008_001",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_002",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_003",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_004",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_005",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_006",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_007",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_008",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_009",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1008","24GT","24GT1008_010",NA,"SILK INOC","2022MOB:457-458","CFAR600","Z031E0071","Z031E0071",58,5,"Z031E0071",1,1
"24GT1009","24GT","24GT1009_001",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1009","24GT","24GT1009_002",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
